Timestamp,Symbol,Timeframe,Direction,SwingLow,SwingHigh,Ratio,LevelRaw,LevelRounded
18.09.2025 23:57:44,SOL/USDT,4h,up,231.53,240.87,1,240.87,240.87
18.09.2025 23:57:44,SOL/USDT,4h,up,231.53,240.87,1.618,246.64212,246.64000000000001
18.09.2025 23:57:44,SOL/USDT,4h,up,231.53,240.87,2.618,255.98212,255.98000000000002
18.09.2025 23:57:44,SOL/USDT,4h,up,231.53,240.87,3.618,265.32212000000004,265.32
18.09.2025 23:57:44,SOL/USDT,4h,up,231.53,240.87,4.236,271.09424,271.09000000000003
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,0,3.1772,3.18
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,0.236,3.171772,3.17
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,0.382,3.168414,3.17
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,0.5,3.1657,3.17
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,0.618,3.162986,3.16
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,0.786,3.159122,3.16
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,1,3.1542,3.15
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,1.618,3.139986,3.14
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,2.618,3.116986,3.12
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,3.618,3.0939859999999997,3.09
18.09.2025 23:57:45,TON/USDT,5m,down,3.1542,3.1772,4.236,3.0797719999999993,3.08
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,0,3.1542,3.15
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,0.236,3.1596515999999997,3.16
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,0.382,3.1630241999999997,3.16
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,0.5,3.16575,3.17
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,0.618,3.1684758,3.17
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,0.786,3.1723565999999996,3.17
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,1,3.1773,3.18
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,1.618,3.1915758,3.19
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,2.618,3.2146757999999998,3.21
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,3.618,3.2377757999999996,3.24
18.09.2025 23:57:46,TON/USDT,15m,up,3.1542,3.1773,4.236,3.2520515999999993,3.25
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,0,3.1626,3.16
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,0.236,3.1559448,3.16
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,0.382,3.1518276,3.15
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,0.5,3.1485,3.15
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,0.618,3.1451724,3.15
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,0.786,3.1404348,3.14
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,1,3.1344,3.13
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,1.618,3.1169724,3.12
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,2.618,3.0887724,3.09
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,3.618,3.0605724,3.06
18.09.2025 23:57:47,TON/USDT,30m,down,3.1344,3.1626,4.236,3.0431448,3.04
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,0,3.1163,3.12
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,0.236,3.128336,3.13
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,0.382,3.135782,3.14
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,0.5,3.1418,3.14
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,0.618,3.147818,3.15
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,0.786,3.156386,3.16
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,1,3.1673,3.17
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,1.618,3.198818,3.2
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,2.618,3.2498180000000003,3.25
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,3.618,3.3008180000000005,3.3000000000000003
18.09.2025 23:57:47,TON/USDT,1h,up,3.1163,3.1673,4.236,3.3323360000000006,3.33
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,0,3.0506,3.0500000000000003
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,0.236,3.0841828000000002,3.08
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,0.382,3.1049586000000002,3.1
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,0.5,3.12175,3.12
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,0.618,3.1385414,3.14
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,0.786,3.1624478,3.16
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,1,3.1929,3.19
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,1.618,3.2808413999999995,3.2800000000000002
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,2.618,3.423141399999999,3.42
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,3.618,3.5654413999999988,3.5700000000000003
18.09.2025 23:57:48,TON/USDT,4h,up,3.0506,3.1929,4.236,3.653382799999999,3.65
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,0,4578,4578
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,0.236,4588.12676,4588.13
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,0.382,4594.39162,4594.39
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,0.5,4599.455,4599.46
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,0.618,4604.5183799999995,4604.52
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,0.786,4611.72726,4611.7300000000005
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,1,4620.91,4620.91
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,1.618,4647.428379999999,4647.43
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,2.618,4690.338379999999,4690.34
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,3.618,4733.248379999999,4733.25
18.09.2025 23:57:49,ETH/USDT,5m,up,4578,4620.91,4.236,4759.7667599999995,4759.77
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,0,4578,4578
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,0.236,4588.12676,4588.13
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,0.382,4594.39162,4594.39
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,0.5,4599.455,4599.46
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,0.618,4604.5183799999995,4604.52
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,0.786,4611.72726,4611.7300000000005
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,1,4620.91,4620.91
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,1.618,4647.428379999999,4647.43
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,2.618,4690.338379999999,4690.34
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,3.618,4733.248379999999,4733.25
18.09.2025 23:57:50,ETH/USDT,15m,up,4578,4620.91,4.236,4759.7667599999995,4759.77
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,0,4634.84,4634.84
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,0.236,4616.03788,4616.04
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,0.382,4604.40606,4604.41
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,0.5,4595.005,4595.01
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,0.618,4585.60394,4585.6
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,0.786,4572.2193800000005,4572.22
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,1,4555.17,4555.17
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,1.618,4505.93394,4505.93
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,2.618,4426.26394,4426.26
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,3.618,4346.59394,4346.59
18.09.2025 23:57:51,ETH/USDT,30m,down,4555.17,4634.84,4.236,4297.35788,4297.36
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,0,4555.17,4555.17
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,0.236,4575.8034800000005,4575.8
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,0.382,4588.56826,4588.57
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,0.5,4598.885,4598.89
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,0.618,4609.20174,4609.2
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,0.786,4623.88998,4623.89
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,1,4642.6,4642.6
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,1.618,4696.631740000001,4696.63
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,2.618,4784.061740000001,4784.06
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,3.618,4871.491740000001,4871.49
18.09.2025 23:57:51,ETH/USDT,1h,up,4555.17,4642.6,4.236,4925.523480000002,4925.52
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,0,4642.6,4642.6
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,0.236,4586.30928,4586.31
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,0.382,4551.485360000001,4551.49
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,0.5,4523.34,4523.34
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,0.618,4495.19464,4495.1900000000005
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,0.786,4455.12328,4455.12
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,1,4404.08,4404.08
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,1.618,4256.674639999999,4256.67
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,2.618,4018.1546399999993,4018.15
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,3.618,3779.634639999999,3779.63
18.09.2025 23:57:52,ETH/USDT,4h,down,4404.08,4642.6,4.236,3632.2292799999987,3632.23
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,0,986.22,986.22
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,0.236,988.51628,988.52
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,0.382,989.93686,989.94
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,0.5,991.085,991.09
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,0.618,992.23314,992.23
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,0.786,993.86778,993.87
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,1,995.95,995.95
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,1.618,1001.9631400000001,1001.96
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,2.618,1011.6931400000001,1011.69
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,3.618,1021.4231400000001,1021.4200000000001
18.09.2025 23:57:53,BNB/USDT,5m,up,986.22,995.95,4.236,1027.4362800000001,1027.44
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,0,986.22,986.22
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,0.236,988.9292800000001,988.9300000000001
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,0.382,990.60536,990.61
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,0.5,991.96,991.96
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,0.618,993.31464,993.3100000000001
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,0.786,995.24328,995.24
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,1,997.7,997.7
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,1.618,1004.7946400000001,1004.7900000000001
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,2.618,1016.2746400000001,1016.27
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,3.618,1027.75464,1027.75
18.09.2025 23:57:54,BNB/USDT,15m,up,986.22,997.7,4.236,1034.8492800000001,1034.85
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,0,999.5,999.5
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,0.236,996.68216,996.6800000000001
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,0.382,994.9389199999999,994.94
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,0.5,993.53,993.53
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,0.618,992.12108,992.12
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,0.786,990.11516,990.12
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,1,987.56,987.5600000000001
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,1.618,980.18108,980.1800000000001
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,2.618,968.2410799999999,968.24
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,3.618,956.3010799999998,956.3000000000001
18.09.2025 23:57:55,BNB/USDT,30m,down,987.56,999.5,4.236,948.9221599999997,948.9200000000001
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,0,1008.19,1008.19
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,0.236,993.62644,993.63
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,0.382,984.6167800000001,984.62
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,0.5,977.335,977.34
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,0.618,970.05322,970.0500000000001
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,0.786,959.6859400000001,959.69
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,1,946.48,946.48
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,1.618,908.34322,908.34
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,2.618,846.6332199999999,846.63
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,3.618,784.9232199999999,784.9200000000001
18.09.2025 23:57:56,BNB/USDT,1h,down,946.48,1008.19,4.236,746.7864399999999,746.79
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,0,945.98,945.98
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,0.236,946.0980000000001,946.1
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,0.382,946.171,946.1700000000001
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,0.5,946.23,946.23
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,0.618,946.289,946.29
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,0.786,946.373,946.37
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,1,946.48,946.48
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,1.618,946.789,946.79
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,2.618,947.289,947.29
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,3.618,947.789,947.79
18.09.2025 23:57:56,BNB/USDT,4h,up,945.98,946.48,4.236,948.0980000000001,948.1
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,0,3.1146,3.11
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,0.236,3.1082044,3.11
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,0.382,3.1042478,3.1
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,0.5,3.10105,3.1
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,0.618,3.0978521999999997,3.1
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,0.786,3.0932994,3.09
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,1,3.0875,3.09
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,1.618,3.0707522,3.0700000000000003
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,2.618,3.0436522,3.04
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,3.618,3.0165522,3.02
18.09.2025 23:57:57,XRP/USDT,5m,down,3.0875,3.1146,4.236,2.9998044000000004,3
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,0,3.0875,3.09
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,0.236,3.0957128,3.1
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,0.382,3.1007936,3.1
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,0.5,3.1048999999999998,3.1
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,0.618,3.1090064,3.11
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,0.786,3.1148528,3.11
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,1,3.1223,3.12
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,1.618,3.1438064000000003,3.14
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,2.618,3.1786064000000005,3.18
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,3.618,3.2134064000000007,3.21
18.09.2025 23:57:58,XRP/USDT,15m,up,3.0875,3.1223,4.236,3.2349128000000005,3.23
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,0,3.1012,3.1
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,0.236,3.1100735999999998,3.11
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,0.382,3.1155632,3.12
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,0.5,3.12,3.12
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,0.618,3.1244368,3.12
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,0.786,3.1307536,3.13
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,1,3.1388,3.14
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,1.618,3.1620367999999996,3.16
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,2.618,3.1996367999999995,3.2
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,3.618,3.2372367999999994,3.24
18.09.2025 23:57:59,XRP/USDT,30m,up,3.1012,3.1388,4.236,3.260473599999999,3.2600000000000002
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,0,3.1388,3.14
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,0.236,3.1189052,3.12
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,0.382,3.1065974,3.11
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,0.5,3.09665,3.1
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,0.618,3.0867025999999997,3.09
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,0.786,3.0725402,3.0700000000000003
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,1,3.0545,3.0500000000000003
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,1.618,3.0024026,3
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,2.618,2.9181026,2.92
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,3.618,2.8338026000000003,2.83
18.09.2025 23:58:00,XRP/USDT,1h,down,3.0545,3.1388,4.236,2.7817052000000007,2.7800000000000002
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,0,2.9803,2.98
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,0.236,2.9985664,3
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,0.382,3.0098668,3.0100000000000002
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,0.5,3.019,3.02
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,0.618,3.0281332,3.0300000000000002
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,0.786,3.0411364,3.04
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,1,3.0577,3.06
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,1.618,3.1055332,3.11
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,2.618,3.1829332,3.18
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,3.618,3.2603332,3.2600000000000002
18.09.2025 23:58:01,XRP/USDT,4h,up,2.9803,3.0577,4.236,3.3081663999999997,3.31
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,0,3.9261,3.93
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,0.236,3.9374988,3.94
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,0.382,3.9445506,3.94
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,0.5,3.95025,3.95
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,0.618,3.9559494,3.96
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,0.786,3.9640638,3.96
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,1,3.9744,3.97
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,1.618,4.0042494,4
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,2.618,4.0525494,4.05
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,3.618,4.1008494,4.1
18.09.2025 23:58:01,SUI/USDT,5m,up,3.9261,3.9744,4.236,4.130698800000001,4.13
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,0,3.9261,3.93
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,0.236,3.9374988,3.94
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,0.382,3.9445506,3.94
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,0.5,3.95025,3.95
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,0.618,3.9559494,3.96
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,0.786,3.9640638,3.96
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,1,3.9744,3.97
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,1.618,4.0042494,4
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,2.618,4.0525494,4.05
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,3.618,4.1008494,4.1
18.09.2025 23:58:02,SUI/USDT,15m,up,3.9261,3.9744,4.236,4.130698800000001,4.13
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,0,3.8542,3.85
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,0.236,3.8675812,3.87
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,0.382,3.8758594,3.88
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,0.5,3.88255,3.88
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,0.618,3.8892406,3.89
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,0.786,3.8987662,3.9
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,1,3.9109,3.91
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,1.618,3.9459405999999997,3.95
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,2.618,4.002640599999999,4
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,3.618,4.059340599999999,4.0600000000000005
18.09.2025 23:58:03,SUI/USDT,30m,up,3.8542,3.9109,4.236,4.094381199999999,4.09
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,0,3.6532,3.65
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,0.236,3.6764932,3.68
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,0.382,3.6909034,3.69
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,0.5,3.70255,3.7
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,0.618,3.7141966,3.71
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,0.786,3.7307782,3.73
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,1,3.7519,3.75
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,1.618,3.8128966,3.81
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,2.618,3.9115966,3.91
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,3.618,4.0102966,4.01
18.09.2025 23:58:04,SUI/USDT,1h,up,3.6532,3.7519,4.236,4.0712932,4.07
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,0,3.5221,3.52
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,0.236,3.5530396,3.5500000000000003
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,0.382,3.5721802,3.5700000000000003
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,0.5,3.58765,3.59
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,0.618,3.6031198,3.6
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,0.786,3.6251446,3.63
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,1,3.6532,3.65
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,1.618,3.7342198,3.73
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,2.618,3.8653198,3.87
18.09.2025 23:58:05,SUI/USDT,4h,up,3.5221,3.6532,3.618,3.9964198,4
