timestamp,symbol,timeframe,nearAbove,nearBelow,atr,price,ratio,skew,touchAbove,touchBelow,absAbove,absBelow,midBias,skewSma10
2025-09-18T21:02:03.916Z,ETH/USDT,5m,0.17964805983052923,0.2656334559886477,6.512733848079355,4602.73,0.6763005780348949,0.19310344827571063,0,0,1.1700000000000728,1.7299999999995634,0.11519619500584033,0.19310344827571063
2025-09-18T21:02:11.098Z,ETH/USDT,5m,0.17964805983052923,0.2656334559886477,6.512733848079355,4602.73,0.6763005780348949,0.19310344827571063,0,0,1.1700000000000728,1.7299999999995634,0.11519619500584033,0.19310344827571063
2025-09-18T21:02:13.050Z,ETH/USDT,15m,0.11227604399936075,0.49943481641099813,12.914598237964936,4600.55,0.22480620155036574,0.6329113924050924,0,0,1.449999999999818,6.449999999999818,0.5167441115206226,0.6329113924050924
2025-09-18T21:02:20.106Z,ETH/USDT,15m,0.11227604399936075,0.49943481641099813,12.914598237964936,4600.55,0.22480620155036574,0.6329113924050924,0,0,1.449999999999818,6.449999999999818,0.5167441115206226,0.6329113924050924
2025-09-18T21:02:22.036Z,ETH/USDT,30m,0.07396935940464171,0.3208670860661792,20.008284672351657,4600.52,0.2305295950155057,0.6253164556962957,0,0,1.4799999999995634,6.420000000000073,0.5081685627304365,0.6253164556962957
2025-09-18T21:02:29.054Z,ETH/USDT,30m,0.07396935940464171,0.3208670860661792,20.008284672351657,4600.52,0.2305295950155057,0.6253164556962957,0,0,1.4799999999995634,6.420000000000073,0.5081685627304365,0.6253164556962957
2025-09-18T21:02:30.995Z,ETH/USDT,1h,0.19511599306816893,0.7237029561073556,31.007196821054308,4600.44,0.2696078431372678,0.5752895752895593,0,0,6.050000000000182,22.4399999999996,0.4531238353632004,0.5752895752895593
2025-09-18T21:02:53.127Z,ETH/USDT,1h,0.19511599306816893,0.7237029561073556,31.007196821054308,4600.44,0.2696078431372678,0.5752895752895593,0,0,6.050000000000182,22.4399999999996,0.4531238353632004,0.5752895752895593
2025-09-18T21:02:55.055Z,ETH/USDT,4h,0.5293706112002886,0.3646600525296334,63.56605238001961,4601.19,1.4516824849008387,-0.1842336793947066,0,0,33.650000000000546,23.17999999999938,-0.10908786400900908,-0.1842336793947066
2025-09-18T21:03:02.221Z,ETH/USDT,4h,0.5293706112002886,0.3646600525296334,63.56605238001961,4601.19,1.4516824849008387,-0.1842336793947066,0,0,33.650000000000546,23.17999999999938,-0.10908786400900908,-0.1842336793947066
